chapter	section	greek	english	src_idx	tgt_idx	score
23	7	Ἰλιάδος	Cypria	3	8	0.6581
23	7	καὶ	and	4	9	0.7387
23	7	Ὀδυσσείας	Odyssey	5	23	0.5869
23	7	μία	one	6	28	0.4528
23	7	τραγῳδία	authors	7	5	0.4359
23	7	ποιεῖται	done	8	13	0.7113
23	7	ἑκατέρας	the	9	7	0.4834
23	7	ἢ	or	10	29	0.6032
23	7	δύο	two	11	32	0.6709
23	7	μόναι	only	12	27	0.653
23	7	ἐκ	the	13	34	0.5031
23	7	δὲ	And	14	14	0.5005
23	7	Κυπρίων	Cypria	15	35	0.6165
23	7	πολλαὶ	several	16	39	0.6063
23	7	καὶ	and	17	40	0.7252
23	7	τῆς	the	18	41	0.7121
23	7	μικρᾶς	Little	19	42	0.6516
23	7	Ἰλιάδος	Iliad	20	43	0.7367
23	7	πλέον	more	21	45	0.7194
23	7	ὀκτώ	eight	22	47	0.7654
23	7	οἷον	for	23	48	0.4653
23	7	ὅπλων	Arms	24	52	0.6458
23	7	κρίσις	Adjudgment	25	50	0.621
23	7	Φιλοκτήτης	Philoctetes	26	54	0.8339
23	7	Νεοπτόλεμος	Neoptolemus	27	56	0.8254
23	7	Εὐρύπυλος	Eurypylus	28	58	0.8064
23	7	πτωχεία	Beggar	29	62	0.6265
23	7	Λάκαιναι	Laconian	30	64	0.6199
23	7	Ἰλίου	Ilium	31	69	0.7568
23	7	πέρσις	Fall	32	67	0.5553
23	7	καὶ	and	33	70	0.7313
23	7	ἀπόπλους	Departure	34	72	0.6387
23	7	καὶ	also	35	77	0.6177
23	7	Σίνων	Sinon	36	79	0.7562
23	7	καὶ	and	37	80	0.7931
23	7	Τρῳάδες	Troy	38	84	0.7229
24	10	τὸ	The	0	0	0.684
24	10	δὲ	the	1	5	0.403
24	10	ἰαμβεῖον	iambic	2	1	0.7034
24	10	καὶ	and	3	2	0.6718
24	10	τετράμετρον	trochaic	4	3	0.6753
24	10	κινητικὰ	movement	5	11	0.7511
24	10	τὸ	the	7	12	0.7812
24	10	μὲν	one	8	13	0.7338
24	10	ὀρχηστικὸν	representing	9	14	0.5113
24	10	τὸ	the	10	20	0.7209
24	10	δὲ	other	11	21	0.5617
24	10	πρακτικόν	dance	12	25	0.6295
24	11	ἔτι	Still	0	0	0.8237
24	11	δὲ	more	1	1	0.4743
24	11	ἀτοπώτερον	unnatural	2	2	0.7877
24	11	εἰ	if	3	6	0.8386
24	11	μιγνύοι	write	4	10	0.6321
24	11	τις	one	5	7	0.6368
24	11	αὐτά	epic	6	12	0.4048
24	11	ὥσπερ	as	7	18	0.7962
24	11	Χαιρήμων	Chaeremon	8	19	0.6724
24	12	διὸ	Hence	0	0	0.7829
24	12	οὐδεὶς	no	1	4	0.8784
24	12	μακρὰν	long	2	10	0.8184
24	12	σύστασιν	story	3	11	0.5518
24	12	ἐν	in	4	12	0.6776
24	12	ἄλλῳ	any	5	13	0.5486
24	12	πεποίηκεν	written	6	8	0.6931
24	12	ἢ	but	7	14	0.5137
24	12	τῷ	heroic	8	15	0.4185
24	12	ἡρῴῳ	verse	9	16	0.5323
24	12	ὥσπερ	as	11	19	0.7319
24	12	εἴπομεν	said	12	22	0.7416
24	12	αὐτὴ	herself	13	18	0.5358
24	12	φύσις	nature	15	17	0.51
24	12	διδάσκει	teaches	16	23	0.7065
24	12	τὸ	the	17	27	0.5673
24	12	ἁρμόττον	appropriate	18	29	0.6616
24	12	αὐτῇ	such	19	31	0.5386
24	12	αἱρεῖσθαι	select	20	26	0.6395
24	13	Ὅμηρος	Homer	0	0	0.71
24	13	ἄλλα	other	2	7	0.7157
24	13	τε	as	3	2	0.4111
24	13	πολλὰ	every	4	6	0.5981
24	13	ἄξιος	admirable	5	1	0.5226
24	13	ἐπαινεῖσθαι	is	6	9	0.4021
24	13	καὶ	so	7	11	0.4749
24	13	δὴ	especially	8	10	0.5698
24	13	καὶ	this	9	13	0.5109
24	13	ὅτι	that	10	14	0.6587
24	13	μόνος	alone	11	16	0.7654
24	13	τῶν	among	12	17	0.498
24	13	ποιητῶν	poets	13	19	0.7146
24	13	οὐκ	not	14	21	0.8138
24	13	ἀγνοεῖ	unaware	15	22	0.7353
24	13	ὃ	of	16	23	0.5677
24	13	δεῖ	to	17	26	0.511
24	13	ποιεῖν	played	18	28	0.5821
24	13	αὐτόν	himself	19	32	0.5588
24	14	αὐτὸν	he	0	10	0.4995
24	14	γὰρ	very	1	4	0.5349
24	14	δεῖ	should	2	2	0.5502
24	14	τὸν	The	3	0	0.6689
24	14	ποιητὴν	poet	4	1	0.7548
24	14	ἐλάχιστα	little	5	5	0.6121
24	14	λέγειν	say	6	3	0.6734
24	14	οὐ	no	7	12	0.5899
24	14	γάρ	as	8	9	0.526
24	14	ἐστι	is	9	11	0.6193
24	14	κατὰ	when	10	14	0.5529
24	14	ταῦτα	that	11	16	0.6738
24	14	μιμητής	imitator	12	13	0.6361
24	14	οἱ	the	13	18	0.7756
24	14	μὲν	poets	14	20	0.5472
24	14	οὖν	Whereas	15	17	0.6379
24	14	ἄλλοι	other	16	19	0.7755
24	14	αὐτοὶ	person	17	26	0.4569
24	14	μὲν	but	18	29	0.4365
24	14	δι	in	19	25	0.4993
24	14	ὅλου	perpetually	20	22	0.611
24	14	ἀγωνίζονται	are	21	21	0.6945
24	14	μιμοῦνται	say	22	28	0.5724
24	14	δὲ	and	23	27	0.6442
24	14	ὀλίγα	little	24	30	0.6862
24	14	καὶ	and	25	31	0.5962
24	14	ὀλιγάκις	only	26	33	0.4625
24	14	ὁ	a	27	47	0.4674
24	14	δὲ	a	28	41	0.4106
24	14	ὀλίγα	brief	29	42	0.6548
24	14	φροιμιασάμενος	after	30	40	0.6298
24	14	εὐθὺς	forthwith	31	46	0.6503
24	14	εἰσάγει	brings	32	44	0.7262
24	14	ἄνδρα	man	33	48	0.7737
24	14	ἢ	a	34	49	0.5361
24	14	γυναῖκα	woman	35	50	0.6991
24	14	ἢ	or	36	51	0.6113
24	14	ἄλλο	other	37	53	0.6348
24	14	τι	some	38	52	0.621
24	14	ἦθος	Character—no	39	54	0.5178
24	14	καὶ	them	40	57	0.4597
24	14	οὐδέν	one	41	55	0.6078
24	14	ἀήθη	characterless	42	58	0.7681
24	14	ἀλλ	but	43	59	0.7273
24	14	ἔχοντα	with	44	61	0.7327
24	14	ἦθος	characteristics	45	63	0.6893
24	15	δεῖ	required	0	4	0.6413
24	15	μὲν	certainly	1	3	0.6102
24	15	ἐν	in	3	5	0.691
24	15	τραγῳδίαις	Tragedy	5	6	0.6959
24	15	ποιεῖν	opening	6	12	0.4561
24	15	τὸ	The	7	0	0.6387
24	15	θαυμαστόν	marvellous	8	1	0.6727
24	15	μᾶλλον	more	9	11	0.6023
24	15	δ	however	10	9	0.5617
24	15	ἐνδέχεται	affords	11	10	0.5794
24	15	ἐποποιίᾳ	Epic	14	8	0.4065
24	15	τὸ	the	15	14	0.6039
24	15	ἄλογον	improbable	16	15	0.5917
24	15	δι	in	17	23	0.4045
24	15	ὃ	it	18	24	0.4941
24	15	συμβαίνει	are	19	27	0.4854
24	15	μάλιστα	chief	20	17	0.4882
24	15	τὸ	the	21	20	0.62
24	15	θαυμαστόν	marvellous	22	21	0.6532
24	15	διὰ	because	23	22	0.5911
24	15	μὴ	not	25	28	0.7253
24	15	ὁρᾶν	visibly	26	29	0.5864
24	15	εἰς	before	27	30	0.5188
24	15	τὸν	the	28	25	0.4093
24	15	πράττοντα	one	29	31	0.5959
24	16	ἐπεὶ	scene	0	1	0.4032
24	16	τὰ	The	1	0	0.6124
24	16	περὶ	of	2	2	0.4774
24	16	τὴν	the	3	3	0.582
24	16	Ἕκτορος	Hector	4	6	0.7452
24	16	δίωξιν	pursuit	5	4	0.5618
24	16	ἐπὶ	on	6	10	0.6591
24	16	σκηνῆς	the	7	11	0.544
24	16	ὄντα	be	8	8	0.5221
24	16	γελοῖα	ridiculous	9	9	0.6857
24	16	ἂν	would	10	7	0.5379
24	16	φανείη	is	11	33	0.4156
24	16	οἱ	Greeks	12	13	0.5895
24	16	μὲν	stage—the	13	12	0.4723
24	16	ἑστῶτες	halting	14	14	0.6883
24	16	καὶ	instead	15	15	0.5632
24	16	οὐ	of	16	16	0.6098
24	16	διώκοντες	pursuing	17	17	0.6529
24	16	ὁ	the	18	31	0.5059
24	16	δὲ	and	19	19	0.5809
24	16	ἀνανεύων	shaking	20	21	0.5904
24	16	ἐν	in	21	28	0.7125
24	16	δὲ	but	22	27	0.738
24	16	τοῖς	the	23	29	0.6827
24	16	ἔπεσιν	poem	24	30	0.653
24	16	λανθάνει	overlooked	25	34	0.6892
24	17	τὸ	The	0	0	0.7731
24	17	δὲ	however	1	2	0.6807
24	17	θαυμαστὸν	marvellous	2	1	0.7525
24	17	ἡδύ	pleasure	3	7	0.5603
24	17	σημεῖον	cause	4	5	0.5638
24	17	δέ	that	5	14	0.4169
24	17	πάντες	all	6	16	0.735
24	17	γὰρ	fact	7	13	0.4484
24	17	προστιθέντες	additions	8	21	0.5423
24	17	ἀπαγγέλλουσιν	tell	9	17	0.536
24	17	ὡς	that	10	25	0.5544
24	17	χαριζόμενοι	pleasure	11	32	0.6652
24	18	δεδίδαχεν	taught	0	6	0.6954
24	18	μάλιστα	more	2	1	0.664
24	18	Ὅμηρος	Homer	3	0	0.6491
24	18	καὶ	than	4	2	0.5218
24	18	τοὺς	the	5	7	0.689
24	18	ἄλλους	rest	6	8	0.6969
24	18	ψευδῆ	right	7	18	0.5395
24	18	λέγειν	framing	8	14	0.5781
24	18	ὡς	in	9	16	0.5193
24	18	δεῖ	use	10	23	0.4815
24	18	ἔστι	lies	11	15	0.5458
24	18	δὲ	I	12	20	0.5178
24	18	τοῦτο	the	13	22	0.5375
24	18	παραλογισμός	paralogism	14	25	0.7925
24	18	οἴονται	mean	15	21	0.5522
24	18	ἄνθρωποι	men's	18	38	0.4773
24	18	ὅταν	Whenever	19	26	0.6842
24	18	τουδὶ	A	20	28	0.5786
24	18	ὄντος	is	21	29	0.6425
24	18	τοδὶ	B	22	34	0.5289
24	18	ᾖ	or	23	30	0.4775
24	18	ἢ	or	24	36	0.6098
24	18	γινομένου	happens	25	31	0.642
24	18	γίνηται	is	26	35	0.5342
24	18	εἰ	if	27	42	0.6822
24	18	τὸ	the	28	43	0.607
24	18	ὕστερον	B	29	44	0.5724
24	18	ἔστιν	is	30	45	0.6984
24	18	καὶ	also	31	48	0.5779
24	18	τὸ	the	32	46	0.6133
24	18	πρότερον	A	33	47	0.5622
24	18	εἶναι	is	34	49	0.6789
24	18	ἢ	conclusion	35	55	0.4316
24	18	γίνεσθαι	happens	36	37	0.5829
24	18	τοῦτο	that	37	51	0.7484
24	18	δέ	but	38	50	0.648
24	18	ἐστι	is	39	52	0.784
24	18	ψεῦδος	false	40	54	0.6827
24	18	διὸ	Accordingly	41	56	0.5215
24	18	δεῖ	follows	42	74	0.5252
24	18	ἂν	if	43	57	0.559
24	18	τὸ	the	44	78	0.4789
24	18	πρῶτον	consequent	45	77	0.4758
24	18	ψεῦδος	untrue	46	60	0.639
24	18	ἄλλο	else	47	65	0.5828
24	18	δὲ	but	48	61	0.6056
24	18	τούτου	its	49	76	0.5819
24	18	ὄντος	are	50	98	0.4831
24	18	ἀνάγκη	right	51	79	0.5188
24	18	εἶναι	is	52	63	0.5554
24	18	ἢ	then	53	81	0.5702
24	18	γενέσθαι	there	54	62	0.469
24	18	ᾖ	to	55	83	0.5995
24	18	προσθεῖναι	add	56	84	0.6911
24	18	διὰ	because	57	89	0.6473
24	18	γὰρ	Just	58	88	0.6426
24	18	τὸ	the	59	92	0.5949
24	18	τοῦτο	the	60	95	0.5555
24	18	εἰδέναι	know	61	91	0.7224
24	18	ἀληθὲς	truth	62	93	0.7407
24	18	ὂν	of	63	94	0.5259
24	18	παραλογίζεται	led	64	103	0.5624
24	18	ἡμῶν	our	65	100	0.6933
24	18	ἡ	the	66	110	0.5341
24	18	ψυχὴ	minds	67	102	0.5782
24	18	καὶ	of	68	112	0.5636
24	18	τὸ	the	69	113	0.6126
24	18	πρῶτον	antecedent	70	114	0.6938
24	18	ὡς	of	71	109	0.5593
24	18	ὄν	is	72	116	0.5895
24	18	παράδειγμα	instance	73	118	0.747
24	18	δὲ	an	74	117	0.5907
24	18	τούτου	Here	75	115	0.6827
24	18	τὸ	the	76	120	0.7105
24	18	ἐκ	from	77	119	0.7587
24	18	τῶν	the	78	123	0.7698
24	18	Νίπτρων	Odyssey	79	124	0.7267
24	19	προαιρεῖσθαί	preferable	0	5	0.4222
24	19	ἀδύνατα	impossibility	3	2	0.5076
24	19	εἰκότα	likely	4	1	0.4775
24	19	μᾶλλον	always	5	4	0.459
24	19	ἢ	to	6	6	0.4527
24	19	δυνατὰ	possibility	7	9	0.5158
24	19	ἀπίθανα	unconvincing	8	8	0.6622
24	1	δὲ	II	1	0	0.4293
24	1	εἴδη	species	3	10	0.4653
24	1	ταὐτὰ	same	4	9	0.5653
24	1	δεῖ	must	5	5	0.6302
24	1	ἔχειν	divide	6	6	0.4635
24	1	ἐποποιίαν	poetry	8	4	0.6443
24	1	τραγῳδίᾳ	Epic	10	3	0.4544
24	1	ἢ	as	18	11	0.423
24	1	παθητικήν	Tragedy	19	12	0.4835
24	20	τούς	The	0	0	0.6933
24	20	λόγους	story	2	1	0.7369
24	20	μὴ	never	3	3	0.7283
24	20	συνίστασθαι	made	4	5	0.6602
24	20	ἐκ	of	5	7	0.6539
24	20	μερῶν	incidents	6	9	0.6397
24	20	ἀλόγων	improbable	7	8	0.7222
24	20	μάλιστα	it	9	18	0.4598
24	20	μηδὲν	nothing	11	13	0.7205
24	20	ἔχειν	be	12	12	0.6557
24	20	ἄλογον	unavoidable	13	24	0.5875
24	20	εἰ	If	14	19	0.6964
24	20	δὲ	however	15	20	0.5136
24	20	ἔξω	outside	17	28	0.7113
24	20	τοῦ	the	18	29	0.6718
24	20	μυθεύματος	piece	19	30	0.5473
24	20	ὥσπερ	like	20	31	0.7449
24	20	Οἰδίπους	Oedipus	21	36	0.6342
24	20	τὸ	of	22	37	0.5642
24	20	μὴ	ignorance	23	34	0.5819
24	20	εἰδέναι	circumstances	24	39	0.5264
24	20	πῶς	the	25	38	0.4467
24	20	ὁ	of	26	40	0.528
24	20	Λάιος	Laius	27	41	0.6705
24	20	ἀπέθανεν	death	28	42	0.6797
24	20	μὴ	not	30	43	0.6852
24	20	ἐν	within	31	44	0.6203
24	20	τῷ	the	32	47	0.4959
24	20	δράματι	it	33	45	0.494
24	20	ὥσπερ	like	34	46	0.6945
24	20	ἐν	in	35	53	0.6339
24	20	Ἠλέκτρᾳ	Electra	36	54	0.675
24	20	οἱ	the	37	50	0.6403
24	20	τὰ	games	38	52	0.5026
24	20	Πύθια	Pythian	39	51	0.7105
24	20	ἀπαγγέλλοντες	report	40	48	0.5956
24	20	ἢ	or	41	55	0.6584
24	20	ἐν	in	42	71	0.5456
24	20	Μυσοῖς	Mysians	43	73	0.6719
24	20	ὁ	the	44	56	0.5196
24	20	ἄφωνος	without	45	64	0.5624
24	20	ἐκ	from	46	62	0.5924
24	20	Τεγέας	Tegea	47	63	0.6054
24	20	εἰς	to	48	60	0.5914
24	20	τὴν	The	49	72	0.5923
24	20	Μυσίαν	Mysia	50	61	0.6579
24	20	ἥκων	come	51	59	0.6683
24	21	ὥστε	that	0	1	0.7445
24	21	τὸ	to	1	5	0.6028
24	21	λέγειν	say	2	6	0.7784
24	21	ὅτι	that	3	7	0.6944
24	21	ἀνῄρητο	spoilt	4	13	0.6644
24	21	ἂν	would	5	10	0.689
24	21	ὁ	one's	6	8	0.4798
24	21	μῦθος	Plot	7	9	0.6115
24	21	γελοῖον	ridiculous	8	4	0.5473
24	21	ἐξ	up	9	23	0.4045
24	21	ἀρχῆς	them	10	15	0.4082
24	21	γὰρ	since	11	16	0.6919
24	21	οὐ	fundamentally	12	19	0.4956
24	21	δεῖ	wrong	13	20	0.6223
24	21	συνίστασθαι	make	14	22	0.5793
24	21	τοιούτους	such	15	24	0.6934
24	21	ἂν	might	16	40	0.5664
24	21	δὲ	however	17	34	0.538
24	21	θῇ	put	18	42	0.5876
24	21	καὶ	and	19	35	0.6218
24	21	φαίνηται	sees	20	37	0.6531
24	21	εὐλογωτέρως	absurdity	21	53	0.593
24	21	ἐνδέχεσθαι	he	22	39	0.5239
24	21	καὶ	as	23	54	0.6121
24	21	ἄτοπον	fault	24	58	0.57
24	22	καὶ	Even	1	0	0.7292
24	22	τὰ	the	2	4	0.6458
24	22	ἐν	in	3	1	0.7587
24	22	Ὀδυσσείᾳ	Odyssey	4	3	0.6956
24	22	ἄλογα	improbabilities	5	5	0.6524
24	22	περὶ	in	7	6	0.5545
24	22	τὴν	the	8	7	0.6134
24	22	ἔκθεσιν	setting-ashore	9	8	0.6027
24	22	ὡς	clearly	10	13	0.588
24	22	ἂν	would	12	11	0.6941
24	22	ἦν	be	13	12	0.7171
24	22	ἀνεκτὰ	intolerable	14	14	0.7156
24	22	γένοιτο	in	17	15	0.42
24	22	εἰ	As	18	22	0.4431
24	22	αὐτὰ	them	19	28	0.5057
24	22	φαῦλος	inferior	20	20	0.5376
24	22	ποιητὴς	poet	21	21	0.6546
24	22	ποιήσειε	is	22	24	0.4144
24	22	τοῖς	his	25	29	0.5137
24	22	ἄλλοις	other	26	30	0.7156
24	22	ἀγαθοῖς	excellences	27	31	0.5646
24	22	ὁ	the	28	25	0.6921
24	22	ποιητὴς	poet	29	26	0.7528
24	22	ἀφανίζει	conceals	30	27	0.6976
24	22	ἡδύνων	veiling	31	32	0.5941
24	22	τὸ	their	32	33	0.6759
24	22	ἄτοπον	absurdity	33	34	0.6396
24	23	τῇ	Elaborate	0	0	0.4855
24	23	δὲ	however	1	2	0.6266
24	23	λέξει	Diction	2	1	0.6654
24	23	δεῖ	required	3	4	0.7079
24	23	διαπονεῖν	is	4	3	0.5078
24	23	ἐν	in	5	6	0.5942
24	23	ἀργοῖς	where	7	8	0.4475
24	23	μέρεσιν	places	8	7	0.693
24	23	καὶ	and	9	13	0.5691
24	23	μήτε	no	10	14	0.587
24	23	ἠθικοῖς	Character	11	15	0.5655
24	23	μήτε	or	12	16	0.6114
24	23	διανοητικοῖς	Thought	13	17	0.5791
24	23	ἀποκρύπτει	obscure	14	36	0.5644
24	23	γὰρ	tends	15	34	0.4102
24	23	πάλιν	hand	16	30	0.4666
24	23	ἡ	an	17	31	0.5852
24	23	λαμπρὰ	over-ornate	19	32	0.6049
24	23	λέξις	Diction	20	33	0.6724
24	23	ἤθη	Character	23	24	0.4076
24	23	καὶ	or	24	25	0.4896
24	23	διανοίας	Thought	26	26	0.6375
24	2	καὶ	either	0	3	0.4308
24	2	τὰ	a	1	7	0.4118
24	2	μέρη	parts	2	16	0.6611
24	2	ἔξω	simple	3	4	0.4307
24	2	μελοποιίας	character	4	10	0.6834
24	2	καὶ	or	5	11	0.6044
24	2	ὄψεως	suffering	6	14	0.475
24	2	ταὐτά	Its	7	15	0.5428
24	2	καὶ	too	8	17	0.6149
24	2	περιπετειῶν	Peripeties	10	32	0.5619
24	2	δεῖ	requires	11	31	0.6857
24	2	καὶ	and	12	23	0.4981
24	2	ἀναγνωρίσεων	Discoveries	13	33	0.5235
24	2	παθημάτων	suffering	15	37	0.5639
24	2	ἔτι	as	16	29	0.4737
24	2	διανοίας	of	18	36	0.4119
24	2	καὶ	and	19	34	0.6138
24	2	λέξιν	Tragedy	21	40	0.4624
24	2	ἔχειν	be	22	26	0.4758
24	2	καλῶς	just	23	38	0.4935
24	3	οἷς	these	0	14	0.5316
24	3	ἅπασιν	All	1	13	0.5792
24	3	Ὅμηρος	Homer	2	18	0.591
24	3	κέχρηται	appear	3	16	0.5412
24	3	καὶ	Lastly	4	0	0.4493
24	3	πρῶτος	first	5	19	0.7149
24	3	καὶ	and	6	3	0.452
24	3	ἱκανῶς	way	7	12	0.4848
24	3	καὶ	and	8	20	0.62
24	3	γὰρ	elements	9	15	0.4064
24	3	τῶν	His	10	28	0.5085
24	3	ποιημάτων	poems	11	30	0.5969
24	3	ἑκάτερον	two	12	29	0.5719
24	3	συνέστηκεν	has	13	22	0.5923
24	3	ἡ	the	14	36	0.6044
24	3	Ἰλιὰς	Iliad	16	37	0.7013
24	3	ἁπλοῦν	simple	17	38	0.6591
24	3	παθητικόν	suffering	19	43	0.5111
24	3	ἡ	the	20	44	0.4878
24	3	δὲ	and	21	39	0.5652
24	3	Ὀδύσσεια	Odyssey	22	45	0.5725
24	3	πεπλεγμένον	of	23	42	0.4563
24	3	ἀναγνώρισις	story	24	41	0.576
24	3	γὰρ	throughout	25	50	0.4558
24	3	διόλου	complex	26	46	0.5031
24	3	καὶ	and	27	52	0.6301
24	3	ἠθική	character	28	56	0.6082
24	3	πρὸς	than	29	61	0.5544
24	3	δὲ	And	30	57	0.6667
24	3	τούτοις	this	31	62	0.6423
24	3	λέξει	Diction	32	65	0.6287
24	3	καὶ	and	33	66	0.7557
24	3	διανοίᾳ	Thought	34	67	0.7257
24	3	πάντα	all	35	71	0.7066
24	3	ὑπερβέβληκεν	surpass	36	70	0.7335
24	4	διαφέρει	difference	0	4	0.7082
24	4	δὲ	however	1	2	0.7917
24	4	κατά	in	2	13	0.4471
24	4	τῆς	the	4	6	0.4669
24	4	τὸ	its	6	14	0.5404
24	4	μῆκος	length	7	15	0.7361
24	4	ἐποποιία	Epic	9	7	0.4184
24	4	καὶ	and	10	16	0.7269
24	4	τὸ	its	11	19	0.6397
24	4	μέτρον	metre	12	20	0.7168
24	5	τοῦ	its	0	3	0.5291
24	5	οὖν	As	2	1	0.4883
24	5	μήκους	length	3	4	0.7227
24	5	ὅρος	limit	4	6	0.6736
24	5	ἱκανὸς	suffice	5	10	0.5142
24	5	ὁ	the	6	5	0.5662
24	5	εἰρημένος	suggested	7	8	0.745
24	5	δύνασθαι	possible	8	14	0.6163
24	5	γὰρ	be	9	13	0.4729
24	5	δεῖ	must	10	12	0.6621
24	5	συνορᾶσθαι	taken	11	25	0.6034
24	5	τὴν	the	12	16	0.5596
24	5	ἀρχὴν	beginning	13	17	0.6854
24	5	καὶ	and	14	18	0.6916
24	5	τέλος	end	16	19	0.7183
24	5	εἴη	be	17	33	0.5743
24	5	δ	view—a	18	29	0.4597
24	5	ἂν	will	19	32	0.6205
24	5	τοῦτο	which	20	31	0.516
24	5	εἰ	if	21	35	0.721
24	5	τῶν	the	22	41	0.557
24	5	μὲν	than	23	40	0.4016
24	5	ἀρχαίων	old	24	42	0.602
24	5	ἐλάττους	shorter	25	39	0.6985
24	5	αἱ	the	26	36	0.5654
24	5	συστάσεις	poem	27	37	0.4983
24	5	εἶεν	be	28	38	0.7531
24	5	πρὸς	about	29	45	0.545
24	5	δὲ	and	30	44	0.6143
24	5	τὸ	the	31	49	0.5535
24	5	πλῆθος	series	32	50	0.5953
24	5	τραγῳδιῶν	tragedies	33	52	0.7237
24	5	τῶν	of	34	51	0.4638
24	5	εἰς	for	35	54	0.6056
24	5	μίαν	one	36	55	0.6188
24	5	ἀκρόασιν	hearing	37	56	0.6444
24	5	τιθεμένων	offered	38	53	0.7098
24	5	παρήκοιεν	fulfilled	39	34	0.4937
24	6	ἔχει	has	0	8	0.7379
24	6	δὲ	For	1	0	0.6108
24	6	πρὸς	of	2	3	0.4035
24	6	τὸ	the	3	1	0.5225
24	6	ἐπεκτείνεσθαι	extension	4	2	0.615
24	6	τὸ	its	5	4	0.506
24	6	μέγεθος	length	6	5	0.7013
24	6	πολύ	large	7	16	0.6717
24	6	τι	a	8	9	0.6065
24	6	ἡ	epic	9	6	0.5339
24	6	ἐποποιία	poetry	10	7	0.7619
24	6	ἴδιον	special	11	10	0.5907
24	6	διὰ	of	12	12	0.5329
24	6	τὸ	which	13	13	0.43
24	6	ἐν	In	14	18	0.6694
24	6	μὲν	one	15	21	0.4109
24	6	τῇ	a	16	19	0.702
24	6	τραγῳδίᾳ	play	17	20	0.712
24	6	μὴ	cannot	18	22	0.6676
24	6	ἐνδέχεσθαι	represent	19	23	0.6612
24	6	ἅμα	simultaneously	20	33	0.7028
24	6	πραττόμενα	action	21	25	0.6729
24	6	πολλά	number	22	28	0.6333
24	6	μέρη	parts	23	30	0.77
24	6	μιμεῖσθαι	one	24	34	0.5663
24	6	ἀλλὰ	is	25	35	0.5114
24	6	τὸ	the	26	38	0.5745
24	6	ἐπὶ	on	27	40	0.6911
24	6	τῆς	the	28	41	0.754
24	6	σκηνῆς	stage	29	42	0.7394
24	6	καὶ	and	30	43	0.6943
24	6	τῶν	the	31	46	0.685
24	6	ὑποκριτῶν	actors	32	47	0.6649
24	6	μέρος	part	33	39	0.5845
24	6	μόνον	limited	34	36	0.4019
24	6	ἐν	in	35	49	0.7554
24	6	δὲ	Whereas	36	48	0.565
24	6	τῇ	epic	37	50	0.6108
24	6	ἐποποιίᾳ	poetry	38	51	0.7551
24	6	διὰ	to	39	60	0.4164
24	6	τὸ	the	40	52	0.4782
24	6	διήγησιν	narrative	41	53	0.562
24	6	εἶναι	it	42	56	0.4115
24	6	ἔστι	makes	43	55	0.6014
24	6	πολλὰ	number	44	63	0.5694
24	6	μέρη	incidents	45	66	0.5326
24	6	ἅμα	simultaneous	46	65	0.5472
24	6	ποιεῖν	form	47	54	0.5064
24	6	περαινόμενα	germane	48	70	0.5141
24	6	ὑφ	to	49	71	0.47
24	6	ὧν	these	50	68	0.5623
24	6	οἰκείων	subject	51	73	0.6016
24	6	ὄντων	if	52	69	0.5695
24	6	αὔξεται	increase	53	74	0.8105
24	6	ὁ	the	54	75	0.7142
24	6	τοῦ	the	55	78	0.7662
24	6	ποιήματος	poem	56	79	0.7658
24	6	ὄγκος	body	57	76	0.6712
24	7	ὥστε	then	0	1	0.6532
24	7	τοῦτ	This	1	0	0.6987
24	7	ἔχει	is	2	2	0.6391
24	7	τὸ	a	3	3	0.5193
24	7	ἀγαθὸν	gain	4	4	0.605
24	7	εἰς	to	5	5	0.4354
24	7	μεγαλοπρέπειαν	grandeur	6	12	0.5585
24	7	καὶ	also	7	14	0.4894
24	7	τὸ	to	8	9	0.5267
24	7	μεταβάλλειν	give	9	10	0.567
24	7	ἀκούοντα	interest	11	17	0.4643
24	7	καὶ	and	12	13	0.5876
24	7	ἐπεισοδιοῦν	room	13	19	0.5702
24	7	ἀνομοίοις	diverse	14	23	0.5576
24	7	ἐπεισοδίοις	episodes	15	21	0.5448
24	7	τὸ	it	16	31	0.5017
24	7	ὅμοιον	incident	18	27	0.4379
24	7	ταχὺ	soon	19	32	0.6828
24	7	πληροῦν	Uniformity	20	25	0.4897
24	7	ἐκπίπτειν	ruin	21	37	0.5689
24	7	ποιεῖ	creates	22	33	0.687
24	7	τὰς	the	23	40	0.5372
24	7	τραγῳδίας	tragedies	24	38	0.6475
24	8	μέτρον	metre	2	4	0.6191
24	8	τὸ	the	3	5	0.5895
24	8	ἡρωικὸν	heroic	4	6	0.6551
24	8	ἀπὸ	from	5	11	0.6085
24	8	τῆς	its	6	3	0.4231
24	8	πείρας	experience	7	12	0.5635
24	8	ἥρμοκεν	assigned	8	9	0.6456
24	8	ποιοῖτο	been	18	8	0.4175
24	9	τὸ	The	0	26	0.5974
24	9	γὰρ	fact	1	29	0.4862
24	9	ἡρωικὸν	heroic	2	27	0.6765
24	9	στασιμώτατον	gravest	3	32	0.6657
24	9	καὶ	and	4	33	0.7166
24	9	ὀγκωδέστατον	weightiest	5	34	0.6635
24	9	τῶν	the	6	15	0.6705
24	9	μέτρων	metres	7	17	0.6547
24	9	ἐστίν	is	8	30	0.6065
24	9	διὸ	metres—which	9	36	0.4803
24	9	γλώττας	words	11	48	0.4786
24	9	καὶ	and	12	49	0.595
